Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
114	1	1.748587	19768	98.840000	45.215993	12.849501	23.313070	119.380634	1.138515	0.353722	0.505234	3.631158	0.042065	0.035463	0.039073	0.018414	1.990792	0.618514	0.883446	6.349396	Microcleidus_homalospondylus	
115	2	0.005000	19782	98.910000	53.890100	12.636918	24.023283	193.564968	1.414915	0.510169	0.520644	8.369404	0.000120	0.000101	0.000112	0.000053	0.007075	0.002551	0.002603	0.041847	Microcleidus_brachypterygius,Microcleidus_sp	
116	1	1.200620	19776	98.880000	46.887894	10.037484	23.548167	150.559380	1.225745	0.518359	0.508682	7.187800	0.028883	0.024350	0.026828	0.012643	1.471654	0.622352	0.610734	8.629817	Microcleidus_sp	
117	1	2.052030	19799	98.995000	57.681364	9.657316	25.215048	181.583823	1.476880	0.489935	0.554267	7.546652	0.049365	0.041617	0.045854	0.021609	3.030602	1.005362	1.137373	15.485956	Microcleidus_brachypterygius	
118	20	2.637000	19714	98.570000	30.051047	7.436582	21.034739	64.278148	0.777645	0.243417	0.452664	3.196042	0.063437	0.053481	0.058925	0.027769	2.050650	0.641891	1.193674	8.427963	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Manemergus_anguirostris,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Plesiopterys_wildi,Polycotylus_latipinnis,Styxosaurus_sp,Thalassomedon_haningtoni,Trinacromerum_bentonianum	
119	1	3.114055	19712	98.560000	30.373085	7.696942	21.084261	44.661350	0.776713	0.187545	0.453845	1.432353	0.074913	0.063156	0.069585	0.032793	2.418728	0.584027	1.413298	4.460425	Plesiopterys_wildi	
120	19	14.006000	19711	98.555000	29.408788	8.731551	20.899240	45.648876	0.763481	0.229233	0.449371	1.854715	0.336934	0.284056	0.312971	0.147492	10.693318	3.210641	6.293894	25.977142	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Manemergus_anguirostris,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Polycotylus_latipinnis,Styxosaurus_sp,Thalassomedon_haningtoni,Trinacromerum_bentonianum	
121	3	0.019000	19719	98.595000	34.443013	8.330054	21.458562	71.405661	0.876697	0.197707	0.460231	1.970786	0.000457	0.000385	0.000425	0.000200	0.016657	0.003756	0.008744	0.037445	Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Muraenosaurus_leedsii	
122	2	1.399000	19739	98.695000	36.773214	6.929071	21.856639	81.722868	0.957100	0.183063	0.468767	2.850415	0.033655	0.028373	0.031261	0.014732	1.338983	0.256105	0.655806	3.987731	Cryptoclidus_eurymerus,Muraenosaurus_leedsii	
123	1	2.413257	19739	98.695000	38.638568	10.164034	22.027150	91.158412	1.004131	0.274563	0.473372	3.003635	0.058054	0.048943	0.053925	0.025413	2.423225	0.662591	1.142367	7.248542	Cryptoclidus_eurymerus	
